FEC_MATRICULA;COD_CLASE_MAT;MARCA;MODELO;COD_PROCEDENCIA;BASTIDOR;COD_TIPO;COD_PROPULSION;CILINDRADA;TARA;PESO_MAX;NUM_PLAZAS;IND_PRECINTO;IND_EMBARGO;COD_PROVINCIA_VEH;COD_PROVINCIA_MAT;CLAVE_TRAMITE;CODIGO_POSTAL;FECHA_PRIM_MAT;IND_USADO;PERSONA;SERVICIO;MUNICIPIO;KW;RENTING;IND_ROBO;FABRICANTE;DISTANCIA_EJES
02012015;0;MINI;COOPERD;3;WMWXT310902B42129;40;1;1496;1190;1720;5;;;AL;AL;1;04720;;N;X;B00;ROQUETASDEMAR;85.00;N;;BAYERISCHEMOTORENWERKEAG;2567
02012015;0;CITROEN;C4PICHDI115SEDUCT;0;VF73D9HC8EJ780672;40;1;1560;1290;1940;5;;;CC;CC;1;10600;;N;D;B00;PLASENCIA;85.00;N;;AUTOMOBILESCITROEN;2785
02012015;0;AUDI;A3SPORTBACK;3;WAUZZZ8V1FA069040;40;1;1598;1260;1820;5;;;Z;Z;1;50013;;N;D;B00;ZARAGOZA;81.00;N;;AUDIA.G.;2620
02012015;0;TOYOTA;AURIS;3;SB1ZS3JE90E137071;40;0;1798;1400;1815;5;;;CA;CA;1;11401;;N;D;B00;JEREZDELAFTRA;73.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2600
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW557571;40;1;1968;1468;2080;5;;;CA;MA;1;11300;;N;D;B00;LALINEACONCEPCION;81.00;N;;VOLKSWAGENAG;2605
02012015;0;TOYOTA;TOYOTAYARISHYBRID;3;VNKKD3D300A139310;40;0;1497;1095;1565;5;;;V;SA;1;46025;;N;D;B00;VALENCIA;55.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2510
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFP054729;40;1;1598;1246;1820;5;;;LE;LE;1;24005;;N;D;B00;LEON;77.00;N;;VOLKSWAGENAG;2620
02012015;0;BMW;F700GS;3;WB10B0100EZZ84159;50;0;798;200;436;2;;;M;M;1;28035;;N;D;B00;MADRID;35.00;N;;BAYERISCHEMOTORENWERKEAG;1590
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFP046122;40;1;1598;1246;1820;5;;;BA;BA;1;06800;;N;D;B00;MERIDA;77.00;N;;VOLKSWAGENAG;2620
02012015;0;OPEL;INSIGNIA;0;W0LGM6ER2E1177274;40;1;1956;1613;2160;5;;;M;M;1;28294;;N;X;B00;ROBLEDODECHAVELA;88.00;S;;ADAMOPELAG;2737
02012015;0;CITROEN;DS3HDI70URBANSHOT;3;VF7SA8HR4EW616518;40;1;1398;1070;1553;5;;;GC;GC;1;35110;;N;D;B00;SANTALUCIA;50.00;N;;AUTOMOBILESCITROEN;2452
02012015;0;DACIA;DOKKER;1;UU10SDA4552199598;40;1;1461;1205;1818;5;;;VA;VA;1;47430;;N;D;B00;PEDRAJASSANESTEBAN;55.00;N;;AUTOMOBILEDACIASA;2810
02012015;0;MERCEDES-BENZ;C220BLUETEC;3;WDD2050041F113631;40;1;2143;1495;2135;5;;;BA;AB;1;06930;;N;D;B00;BERLANGA;125.00;N;;DAIMLERAG;2840
02012015;0;MERCEDES-BENZ;GLA200CDI;3;WDC1569081J096810;40;1;2143;1460;2020;5;;;B;B;1;08014;;N;X;B00;BARCELONA;100.00;N;;DAIMLERAG;2699
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW191071;40;0;1984;1430;2010;5;;;MA;MA;1;29013;;N;D;B00;MALAGA;221.00;N;;VOLKSWAGENAG;2626
02012015;0;RENAULT;CLIO;3;VF15R0G0H52053814;40;0;1149;980;1563;5;;;B;B;1;08915;;N;D;B00;BADALONA;54.00;N;;RENAULTS.A.S.;2589
02012015;0;VOLKSWAGEN;TOURAN;0;WVGZZZ1TZFW023386;40;1;1598;1614;2250;7;;;M;M;1;28294;;N;X;B00;ROBLEDODECHAVELA;77.00;S;;VOLKSWAGENAG;2675
02012015;0;SKODA;OCTAVIA;3;TMBAJ7NE1F0110353;40;1;1968;1255;1880;5;;;M;M;1;28918;;N;D;B00;LEGANES;110.00;N;;SKODAAUTOA.S.;2668
02012015;0;VOLKSWAGEN;POLO;3;WVWZZZ6RZFY171011;40;0;1197;1032;1590;5;;;M;M;1;28043;;N;D;B00;MADRID;66.00;N;;VOLKSWAGENAG;2456
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW030808;40;1;1598;1205;1740;5;;;PO;PO;1;36002;;N;D;B00;PONTEVEDRA;81.00;N;;VOLKSWAGENAG;2620
02012015;0;MERCEDES-BENZ;GLA200CDI;3;WDC1569081J094014;40;1;2143;1460;2020;5;;;A;A;1;03780;;N;D;B00;PEGO;100.00;N;;DAIMLERAG;2699
02012015;0;DACIA;DOKKER;1;UU10SDCL552030010;40;1;1461;1205;1854;5;;;M;M;1;28037;;N;D;B00;MADRID;66.00;N;;AUTOMOBILEDACIASA;2810
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW557169;40;1;1968;1466;2080;5;;;S;S;1;39600;;N;D;B00;CAMARGO;103.00;N;;SEATSA;2605
02012015;0;KYMCO;AGILITYCITY125;1;LC2C20000E2603287;50;0;125;119;273;2;;;SE;SE;1;41920;;N;D;B00;SJUANAZNALFARACHE;7.00;N;;CHANGZHOUKWANGYANGMOTORCOLTD;1340
02012015;0;VOLKSWAGEN;CC;3;WVWZZZ3CZFE815120;40;1;1968;1482;2050;5;;;HU;HU;1;22002;;N;D;B00;HUESCA;103.00;N;;VOLKSWAGENAG;2708
02012015;0;PEUGEOT;TWEET;3;VGALW2AAAES020633;50;0;125;116;270;2;;;CA;CA;1;11201;;N;D;B00;ALGECIRAS;6.50;N;;PEUGEOTMOTOCYCLES,S.A.;1330
02012015;0;SEAT;IBIZA;0;VSSZZZ6JZFR084347;40;1;1197;1090;1570;5;;;AL;AL;1;04007;;N;D;B00;ALMERIA;63.00;N;;SEAT,S.A.;2469
02012015;0;AUDI;A3;3;WAUZZZ8V8FA092928;40;1;1598;1230;1790;5;;;IB;IB;1;07006;;N;D;B00;PALMAMALLORCA;81.00;N;;AUDIA.G.;2585
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW568012;40;1;1598;1420;1920;5;;;M;M;1;28031;;N;D;B00;MADRID;81.00;N;;VOLKSWAGENAG;2670
02012015;0;HONDA;CR-V;1;2HKRM3H56EH526236;40;0;2354;1782;2025;5;;;M;M;B;28032;19042014;U;D;B00;MADRID;138.00;N;;ND;2620
02012015;0;MERCEDES-BENZ;C220BLUETEC;3;WDD2050041F141728;40;1;2143;1495;2135;5;;;C;C;1;15702;;N;D;B00;SANTIAGO;125.00;N;;DAIMLERAG;2840
02012015;2;KRONE;N/A;3;WKESD000000638478;S7;;0;8918;36000;0;;;SO;SO;1;42110;;N;X;A00;OLVEGA;0.00;N;;FAHRZEUGWERKBERNARDKRONEGMBH;1310
02012015;0;GAS-GAS;TG;0;VTRTG2803E0740302;50;0;258;69;194;1;;;B;B;1;08034;;N;D;B00;BARCELONA;3.60;N;;GASGASMOTOSSA;1320
02012015;0;PEUGEOT;508;0;VF38D9HD8EL037768;40;1;1560;1485;2005;5;;;M;M;1;28294;;N;X;B00;ROBLEDODECHAVELA;84.00;S;;AUTOMOBILESPEUGEOT;2817
02012015;0;SEAT;LEON;0;VSSZZZ5FZFR023843;40;1;1598;1211;1800;5;;;GI;GI;1;17190;;N;D;B00;SALT;77.00;N;;SEAT,S.A.;2618
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFP053419;40;1;1598;1262;1830;5;;;B;B;1;08552;;N;D;B00;TARADELL;77.00;N;;VOLKSWAGENAG;2620
02012015;0;BMW;118D;3;WBA1E11020J688441;40;1;1995;1320;1885;5;;;GC;GC;1;35450;;N;D;B00;SMARIADEGUIAGC;105.00;N;;BAYERISCHEMOTORENWERKEAG;2690
02012015;0;KEEWAY;ZAHARA125;1;LBBT82006EB539133;50;0;125;110;270;2;;;LO;LO;1;26140;;N;D;B00;LARDERO;6.30;N;;ZHEJIANGQIANJIANGMOTORCYCLECOLTD;1250
02012015;0;HONDA;NSS300A;1;MLHNF04B6D5007797;50;0;279;183;369;2;;;B;B;1;08041;;N;X;B00;BARCELONA;19.00;N;;THAIHONDAMANUFACTURINGCOLTD;1545
02012015;0;VOLKSWAGEN;BEETLE;3;WVWZZZ16ZFM619648;40;0;1390;1292;1820;4;;;M;M;1;28023;;N;X;B00;MADRID;118.00;N;;VOLKSWAGENAG;2524
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFP049526;40;1;1598;1246;1820;5;;;M;M;1;28108;;N;X;B00;ALCOBENDAS;77.00;N;;VOLKSWAGENAG;2620
02012015;6;BYEBIKE;ONE/ONE+;3;UBJBB1101E0000090;90;0;50;63;220;2;;;BA;BA;1;06200;;N;D;B00;ALMENDRALEJO;1.75;N;;TECNIGASPARTSSL;1216
02012015;2;SORIBERICA;SP73;3;VVCS0RNBCS4E05970;R7;;0;8000;37000;0;;;H;H;1;21840;;N;X;A00;NIEBLA;0.00;N;;ND;1310
02012015;0;VOLKSWAGEN;CC;0;WVWZZZ3CZFE803660;40;1;1968;1557;2050;5;;;M;M;1;28294;;N;X;B00;ROBLEDODECHAVELA;103.00;S;;VOLKSWAGENAG;2708
02012015;0;YAMAHA;MAJESTYS;3;RKRSE811000005342;50;0;125;142;298;2;;;SE;SE;1;41006;;N;D;B00;SEVILLA;8.80;N;;YAMAHAMOTORTAIWANCOLTD;1405
02012015;0;PIAGGIO;MP3YOURBAN300LT;3;ZAPM7510000010720;54;0;278;217;410;2;;;S;S;1;39006;;N;X;B00;SANTANDER;16.70;N;;PIAGGIO&C.S.P.A;1440
02012015;0;MERCEDES-BENZ;A180CDI;3;WDD1760121J353741;40;1;1461;1320;1960;5;;;LE;LE;1;24007;;N;D;B00;LEON;80.00;N;;DAIMLERAG;2699
02012015;0;VOLKSWAGEN;CC;0;WVWZZZ3CZFE801614;40;1;1968;1557;2050;5;;;A;M;1;03007;;N;D;B00;ALICANTE;103.00;N;;VOLKSWAGENAG;2708
02012015;0;MERCEDES-BENZ;C220BLUETEC;3;WDD2050041F148322;40;1;2143;1495;2135;5;;;AB;AB;1;02002;;N;D;B00;ALBACETE;125.00;N;;DAIMLERAG;2840
02012015;0;VOLKSWAGEN;POLO;3;WVWZZZ6RZFY216326;40;1;1422;1076;1640;5;;;M;M;1;28213;;N;X;B00;COLMENARDELARROYO;66.00;N;;VOLKSWAGENAG;2456
02012015;0;TOYOTA;TOYOTAAURIS;3;SB1MS3JEX0E138188;40;0;1798;1405;1840;5;;;GU;M;1;19002;;N;D;B00;GUADALAJARA;73.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2600
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW533395;40;1;1968;1468;2080;5;;;SE;SE;1;41002;;N;D;B00;SEVILLA;81.00;N;;VOLKSWAGENAG;2605
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW560863;40;1;1968;1466;2080;5;;;M;M;1;28822;;N;D;B00;COSLADA;103.00;N;;VOLKSWAGENAG;2605
02012015;0;VOLKSWAGEN;POLO;3;WVWZZZ6RZFY163485;40;0;1197;1064;1620;5;;;IB;IB;1;07312;;N;D;B00;MANCORDELAVALL;66.00;N;;VOLKSWAGENAG;2456
02012015;0;CARROZADOSTECAI;ATEGO818;0;WDB9670021L906183;02;1;5132;5225;8600;2;;;M;M;1;28946;;N;X;B00;FUENLABRADA;130.00;N;;ND;3020
02012015;6;PEUGEOT;KISBEE;3;VGAK1AEAA0J055723;90;0;49;90;260;2;;;CA;CA;1;11160;;N;D;B00;BARBATE;3.00;N;;PEUGEOTMOTOCYCLESSA;1256
02012015;0;BMW;R1200GSADVENTURE;3;WB10A0207FZ214348;50;0;1170;230;260;2;;;MU;MU;1;30100;;N;D;B00;MURCIA;92.00;N;;BAYERISCHEMOTORENWERKEAG;1510
02012015;0;VOLKSWAGEN;PASSAT;3;WVWZZZ3CZFE422321;40;1;1968;1505;2070;5;;;T;T;1;43480;;N;D;B00;VILASECA;110.00;N;;ND;2786
02012015;0;AUDI;A4;3;WAUZZZ8K7FA065371;40;1;1968;1595;2165;5;;;H;H;1;21450;;N;X;B00;CARTAYA;110.00;N;;AUDIA.G.;2817
02012015;0;AUDI;A3SPORTBACH;3;WAUZZZ8V9FA090573;40;1;1968;1305;1865;5;;;AV;AV;1;05294;;N;D;B00;ELHERRADON;110.00;N;;AUDIA.G.;2620
02012015;0;SEAT;IBIZA;0;VSSZZZ6JZFR084731;40;1;1598;1114;1690;5;;;CR;CR;1;13340;;N;D;B00;ALBALADEJO;66.00;N;;SEAT,S.A.;2469
02012015;0;MERCEDES-BENZ;C220BLUETEC;3;WDD2050041F114613;40;1;2143;1495;2135;5;;;V;V;1;46868;;N;D;B00;BELGIDA;125.00;N;;DAIMLERAG;2840
02012015;0;MAN;TGX;3;WMA06XZZ4FM670244;81;1;12419;8230;18000;2;;;M;M;1;28721;;N;X;A01;REDUEÑA;353.00;S;;MANTRUCK&BUSAG;3600
02012015;0;NISSAN;NISSANMICRA;1;MDHFBUK13U0785722;40;0;1198;1014;1425;5;;;GI;GI;1;17600;;N;D;B00;FIGUERES;59.00;N;;NISSANINTERNATIONAL,S.A.;2450
02012015;0;S.Y.M;JOYMAX125;1;RFGLNA304ES000690;50;0;124;177;347;2;;;CA;CA;1;11630;;N;D;B00;ARCOSDELAFTRA;9.00;N;;SANYANGINDUSTRYCOLTD;1550
02012015;0;OPEL;INSIGNIALIMOUSINEHB;3;W0LGT6ES0E1176808;40;1;1956;1538;2160;5;;;C;C;1;15008;;N;D;B00;ACORUÑA;103.00;N;;ADAMOPELAG;2737
02012015;2;SCHMITZCARGOBULL;SKO24/L;3;WSM00000005135324;S7;;0;8387;35000;0;;;C;C;1;15810;;N;D;A00;ARZUA;0.00;N;;SCHMITZCARGOBULLAG;1310
02012015;0;VOLKSWAGEN;GOLFSPORTVAN;3;WVWZZZAUZFW508726;40;1;1968;1399;1970;5;;;J;J;1;23600;;N;D;B00;MARTOS;110.00;N;;VOLKSWAGENAG;2670
02012015;0;VOLKSWAGEN;POLO;3;WVWZZZ6RZFY054875;40;1;1422;1076;1640;5;;;VA;VA;1;47008;;N;D;B00;VALLADOLID;66.00;N;;VOLKSWAGENAG;2456
02012015;0;SEAT;IBIZA;0;VSSZZZ6JZFR085498;40;1;1598;1095;1670;5;;;M;M;1;28941;;N;D;B00;FUENLABRADA;77.00;N;;SEAT,S.A.;2469
02012015;0;VOLKSWAGEN;CRAFTER;3;WV1ZZZ2EZF6024373;20;1;1968;2001;3500;3;;;GU;LE;1;19171;;N;X;B00;CABANILLASDELCAMPO;100.00;N;;VOLKSWAGENAG;4325
02012015;0;BMW;116D;3;WBA1C71090J051085;40;1;1995;1350;1915;5;;;V;V;1;46110;;N;D;B00;GODELLA;85.00;N;;BAYERISCHEMOTORENWERKEAG;2690
02012015;0;MITSUBISHI;OUTLANDER;3;JMBXLGF6WEZD03149;40;1;2268;1615;2260;7;;;H;MA;1;21600;;N;D;B00;VALVERDEDELCAMINO;110.00;N;;MITSUBISHIMOTORSCORPORATION;2670
02012015;0;AUDI;A4AVANT;3;WAUZZZ8K7FA077603;40;0;1984;1610;2180;5;;;B;B;1;08173;;N;D;B00;SCUGATDELVALLES;165.00;N;;AUDIA.G.;2817
02012015;0;CITROEN;C3HDI70TONIC;3;VF7SC8HR4EW699991;40;1;1398;1145;1581;5;;;M;TO;1;28041;;N;X;B00;MADRID;50.00;N;;AUTOMOBILESCITROEN;2451
02012015;0;CITROEN;DS4EHDI115STTS;0;VF7NX9HD8EY569940;40;1;1560;1370;1810;5;;;M;TO;1;28942;;N;D;B00;FUENLABRADA;84.00;N;;AUTOMOBILESCITROEN;2612
02012015;0;KEEWAY;RKS125;1;LBBJ83004EB472755;50;0;125;121;287;2;;;M;M;1;28028;;N;D;B00;MADRID;8.40;N;;ZHEJIANGQIANJIANGMOTORCYCLECOLTD;1260
02012015;0;LANDROVER;RANGEROVEREVOQUE;3;SALVB2DC3FH018057;40;1;2179;1665;2350;5;;;AL;AL;1;04630;;N;D;B00;GARRUCHA;110.00;N;;JAGUARLANDROVERLIMITED;2660
02012015;0;SEAT;ALTEAXL;0;VSSZZZ5PZFR010548;40;1;1598;1405;2024;5;;;MA;MA;1;29790;;N;D;A04;VELEZMALAGA;77.00;N;;SEAT,S.A.;2578
02012015;0;AUDI;Q5;3;WAUZZZ8R7FA082636;25;0;1984;1720;2330;5;;;M;M;1;28180;;N;X;B00;TORRELAGUNA;132.00;S;;AUDIA.G.;2816
02012015;0;TOYOTA;YARIS;3;VNKKL3D380A139008;40;0;998;990;1450;5;;;M;M;1;28043;;N;D;B00;MADRID;51.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2510
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW555504;40;1;1598;1345;1820;5;;;NA;NA;1;31521;;N;D;B00;MURCHANTE;81.00;N;;VOLKSWAGENAG;2670
02012015;0;AUDI;A1;3;WAUZZZ8X7EB143765;40;0;1197;1040;1490;5;;;M;M;1;28320;;N;D;B00;PINTO;63.00;N;;AUDIA.G.;2459
02012015;0;CITROEN;NC4PIEHD115INTEN5;0;VF73D9HC8EJ868883;40;1;1560;1373;1940;5;;;M;TO;1;28901;;N;D;B00;GETAFE;85.00;N;;AUTOMOBILESCITROEN;2785
02012015;0;SUZUKI;SWIFT;3;TSMNZC72S00527472;40;0;1242;990;1480;5;;;MA;MA;1;29650;;N;D;B00;MIJAS;69.00;N;;MAGYARSUZUKICORPORATIONLTD.;2430
02012015;0;SEAT;IBIZAST;0;VSSZZZ6JZFR088279;40;1;1598;1150;1680;5;;;M;M;1;28213;;N;X;B00;COLMENARDELARROYO;77.00;S;;SEAT,S.A.;2469
02012015;0;BMW;X4XDRIVE20D;3;WBAXX110300L88076;40;1;1995;1745;2335;5;;;MA;MA;1;29600;;N;X;B00;MARBELLA;140.00;N;;BAYERISCHEMOTORENWERKEAG;2810
02012015;0;RENAULT;MEGANESPORTTOURER;0;VF1KZNA0652290179;40;1;1598;1320;1885;5;;;L;M;1;25244;;N;X;B00;FONDARELLA;96.00;N;;RENAULTS.A.S.;2703
02012015;0;HONDA;SH125AD;3;ZDCJF41D0EF051550;50;0;125;130;315;2;;;MA;MA;1;29006;;N;D;B00;MALAGA;8.70;N;;HONDAITALIAINDUSTRIALESPA;1340
02012015;0;MAZDA;MAZDACX5;1;JMZKEF91800335062;40;1;2191;1522;2050;5;;;B;GI;1;08630;;N;D;B00;ABRERA;110.00;N;;MAZDA;2700
02012015;0;SEAT;LEON;0;VSSZZZ5FZFR046111;40;1;1598;1211;1800;5;;;B;B;1;08830;;N;D;B00;SBOIDELLOB;77.00;N;;SEAT,S.A.;2618
02012015;0;CITROEN;NGC4PIVTI120SED7P;0;VF73A5FS0EJ809036;40;0;1598;1278;2110;7;;;Z;NA;1;50550;;N;D;B00;MALLEN;88.00;N;;AUTOMOBILESCITROEN;2840
02012015;0;AUDI;A3SPORTBACK;3;WAUZZZ8V3FA023080;40;1;1968;1305;1865;5;;;V;V;1;46470;;N;D;B00;CATARROJA;110.00;N;;AUDIA.G.;2620
02012015;0;LEXUS;IS300H;1;JTHBH5D2X05037732;40;0;2494;1680;2145;5;;;SE;SE;1;41930;;N;X;B00;BORMUJOS;133.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2800
02012015;0;OPEL;ASTRA;3;W0LPE6E38FG025846;40;1;1598;1413;2010;5;;;SS;SS;1;20500;;N;D;B00;MONDRAGON;100.00;N;;ADAMOPELAG;2685
02012015;0;VOLKSWAGEN;POLO;3;WVWZZZ6RZFY183880;40;0;999;980;1540;5;;;IB;IB;1;07559;;N;X;A01;SONSERVERA;55.00;N;;VOLKSWAGENAG;2456
02012015;0;ALFAROMEO;MITO;3;ZAR9550000X023288;40;0;1368;1102;1560;4;;;H;H;1;21003;;N;D;B00;HUELVA;51.00;N;;FIATGROUPAUTOMOBILESS.P.A.;2511
02012015;0;VOLKSWAGEN;SHARAN;3;WVWZZZ7NZFV014271;40;1;1968;1747;2510;7;;;BU;BU;1;09620;;N;D;B00;SALDAÑADEBURGOS;103.00;N;;VOLKSWAGENAG;2920
02012015;0;VOLKSWAGEN;PASSAT;0;WVWZZZ3CZFE426400;40;1;1598;1485;2060;5;;;M;M;1;28294;;N;X;B00;ROBLEDODECHAVELA;88.00;S;;VOLKSWAGENAG;2786
02012015;0;CITROEN;C4CAEVTI82ETGSHINE;0;VF70PHMZBEE528243;40;0;1199;975;1510;5;;;B;B;1;08400;;N;D;B00;GRANOLLERS;60.00;N;;AUTOMOBILESCITROEN;2595
02012015;0;BMW;318D;3;WBA3D11050P701062;40;1;1995;1485;1985;5;;;AL;AL;1;04120;;N;D;B00;ALMERIA;105.00;N;;BAYERISCHEMOTORENWERKEAG;2810
02012015;0;NISSAN;NISSANX-TRAIL;1;JN1TCAT32U0006573;40;1;1598;1649;2140;5;;;MA;MA;1;29670;;N;D;B00;MARBELLA;96.00;N;;NISSANINTERNATIONAL,S.A.;2705
02012015;0;S.Y.M;HD125EVO;1;RFGLH12WYES006662;50;0;124;136;315;2;;;B;B;1;08570;;N;D;B00;TORELLO;9.00;N;;SANYANGINDUSTRYCOLTD;1385
02012015;0;AUDI;Q5;3;WAUZZZ8R4FA061873;25;1;1968;1830;2365;5;;;M;M;1;28100;;N;D;B00;ALCOBENDAS;110.00;N;;AUDIA.G.;2816
02012015;0;SKODA;RAPID;3;TMBEJ6NH1F4507317;40;1;1598;1185;1720;5;;;SE;SE;1;41704;;N;X;B00;DOSHERMANAS;66.00;N;;SKODAAUTOA.S.;2589
02012015;0;MERCEDES-BENZ;A180CDI;3;WDD1760121J355949;40;1;1461;1350;1960;5;;;TO;TO;1;45005;;N;D;B00;TOLEDO;80.00;N;;DAIMLERAG;2699
02012015;0;BMW;118D;0;WBA1C11030VU96444;40;1;1995;1320;1885;5;;;M;M;1;28224;;N;D;B00;POZUELODEALARCON;105.00;N;;BAYERISCHEMOTORENWERKEAG;2690
02012015;0;BMW;COOPERD;3;WMWXD31070WS99516;40;1;1995;1335;1845;5;;;B;B;1;08840;;N;D;B00;VILADECANS;82.00;N;;BAYERISCHEMOTORENWERKEAG;2595
02012015;0;SKODA;FABIA;3;TMBEJ25J9E3106050;40;1;1598;1129;1659;5;;;CC;TO;1;10300;;N;D;B00;NAVALMORALDEMATA;66.00;N;;SKODAAUTOA.S.;2451
02012015;0;VOLKSWAGEN;TOURAN;3;WVGZZZ1TZFW042297;40;0;1197;1424;2150;7;;;B;B;1;08908;;N;D;B00;LHOSPITALETDELLOB;77.00;N;;VOLKSWAGENAG;2675
02012015;0;HYUNDAI;TUCSONIX35;3;TMAJU81VAFJ704458;40;1;1995;1475;2090;5;;;M;M;1;28049;;N;D;B00;MADRID;100.00;N;;ND;2640
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW553404;25;0;1390;1556;2200;5;;;B;B;1;08230;;N;D;B00;MATADEPERA;118.00;N;;VOLKSWAGENAG;2605
02012015;0;AUDI;A4;3;WAUZZZ8K2FN025921;40;1;1968;1480;2030;5;;;BI;BI;1;48499;;N;D;B00;ZEBERIO;110.00;N;;AUDIA.G.;2817
02012015;0;CITROEN;BERL.HDI75TONIC;3;VF77J9HN0EJ795765;0G;1;1560;1360;2040;5;;;M;M;1;28450;;N;X;B00;COLLADOMEDIANO;55.00;S;;AUTOMOBILESCITROEN;2728
02012015;0;HYUNDAI;I40;1;KMHLC41UBFU064132;40;1;1685;1620;2100;5;;;Z;Z;1;50002;;N;D;B00;ZARAGOZA;100.00;N;;HYUNDAIMOTORCOMPANY;2770
02012015;0;VOLKSWAGEN;POLO;3;WVWZZZ6RZEY235588;40;0;1197;1027;1580;5;;;TF;TF;1;38001;;N;D;B00;SCTENERIFE;66.00;N;;VOLKSWAGENAG;2456
02012015;0;MERCEDES-BENZ;A180CDI;3;WDD1760121J348046;40;1;1461;1350;1960;5;;;M;M;1;28660;;N;X;B00;BOADILLADELMONTE;80.00;S;;DAIMLERAG;2699
02012015;0;RENAULT;KANGOO;0;VF1FW17BE51625573;20;1;1461;1330;1885;2;;;M;M;1;28294;;N;X;B00;ROBLEDODECHAVELA;55.00;S;;RENAULTS.A.S.;2697
02012015;0;TOYOTA;YARIS;3;VNKKL3D340A127311;40;0;998;990;1450;5;;;AV;AV;1;05132;;N;D;B00;CEPEDALAMORA;51.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2510
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW158808;40;1;1968;1278;1860;5;;;O;O;1;33211;;N;D;B00;GIJON;110.00;N;;VOLKSWAGENAG;2620
02012015;0;KIA;RIO;1;KNADM511AE6478825;40;0;1248;1127;1560;5;;;T;T;1;43870;;N;D;B00;AMPOSTA;62.00;N;;HYUNDAIMOTORMANUFACTURINGCZECHS.R.O.;2570
02012015;0;VOLKSWAGEN;TOURAN;3;WVGZZZ1TZFW039347;40;1;1968;1554;2280;7;;;M;M;1;28020;;N;D;B00;MADRID;103.00;N;;VOLKSWAGENAG;2675
02012015;0;VOLKSWAGEN;POLO;3;WVWZZZ6RZFY216670;40;1;1422;1077;1640;5;;;CA;CA;1;11100;;N;D;B00;SANFERNANDO;55.00;N;;VOLKSWAGENAG;2456
02012015;0;MAZDA;MAZDA3;1;JMZBM642611177721;40;1;2191;1395;1910;5;;;M;M;1;28903;;N;D;B00;GETAFE;110.00;N;;MAZDA;2700
02012015;0;MERCEDES-BENZ;ACTROS1845LS;3;WDB9634031L901874;81;1;12809;8335;18000;2;;;M;M;1;28189;;N;X;A01;PATONES;330.00;S;;DAIMLERAG;3850
02012015;0;RENAULT;MEGANE;0;VF1BZ0R0252315033;40;1;1461;1215;1801;5;;;CC;CC;1;10300;;N;D;B00;NAVALMORALDEMATA;77.00;N;;RENAULTS.A.S.;2641
02012015;0;CITROEN;DS4E-HD115STTSTYLE;3;VF7NX9HD8EY561159;40;1;1560;1295;1810;5;;;NA;NA;1;31591;;N;D;B00;CORELLA;84.00;N;;AUTOMOBILESCITROEN;2612
02012015;0;PEUGEOT;PARTOUTHDI92STT;0;VF37J9HP0EJ806562;0G;1;1560;1320;2070;5;;;A;A;1;03005;;N;D;B00;ALICANTE;68.00;N;;AUTOMOBILESPEUGEOT;2728
02012015;0;PORSCHE;MACANSDIESEL;3;WP1ZZZ95ZFLB86120;40;1;2967;1880;2575;5;;;V;SE;1;46700;;N;X;B00;GANDIA;190.00;N;;DR.ING.H.C.F.PORSCHEAG;2807
02012015;0;CITROEN;NC4EHDI115TO;3;VF7NC9HD7EY585247;40;1;1560;1205;1820;5;;;M;M;1;28649;;N;X;B00;ROZASDEPUERTOREAL;84.00;S;;AUTOMOBILESCITROEN;2608
02012015;0;HONDA;CR-V;3;SHSRE6740EU227455;40;1;1597;1566;2100;5;;;MU;MU;1;30151;;N;D;B00;MURCIA;88.00;N;;HONDAOFTHEU.K.MANUFACTURINGLTD.;2630
02012015;2;SCHMITZCARGOBULL;SKO24/L;3;WSM00000005135323;S7;;0;8387;35000;0;;;C;C;1;15316;;N;D;A00;COIROS;0.00;N;;ND;1310
02012015;0;DACIA;SANDERO;1;UU15SDA4551717864;40;1;1461;1033;1590;5;;;PO;PO;1;36712;;N;D;B00;TUI;55.00;N;;AUTOMOBILEDACIASA;2589
